filename,category,mode,yolo_model,llm_model,configuration,description,detection_latency,ocr_latency,depth_latency,generation_latency,total_latency,num_objects_detected,objects_detected,ocr_text,ocr_num_texts,depth_mean,word_count,tokens_used,success,error,timestamp
OUTDOOR_CityCrosswalk_OverheadView_CrowdCrossing_Taxis.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,"In this scene, there is a cell phone detected at the center top of your field of view. Based on the depth information, the cell phone is positioned approximately 2.3 meters away from you (228 cm). 

Since it is directly in front of you, you should be cautious if you are moving in that direction to avoid any potential obstacles. Make sure to navigate around it if you need to pass through that area. Always keep your focus on the path ahead, especially since the cell phone is in a position that might be at eye level if you were standing or walking.",0.18852472305297852,,0.9202570915222168,3.7493999004364014,4.683304071426392,1,"[{'class': 'cell phone', 'bbox': [225.08631896972656, 0.20519627630710602, 265.8534240722656, 53.006290435791016], 'confidence': 0.28598153591156006, 'h_position': 'center', 'v_position': 'top', 'position': 'center top', 'size': 'small', 'area_ratio': 0.007662821463121377}]",,,29.064861093311688,103,319,True,,2025-11-24T16:01:59.155092
OUTDOOR_CrowdedStreetMarket_ClothingVendors_UrbanSetting_Daylight.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,"In the current scene, there are multiple individuals in close proximity, primarily concentrated in the lower section of your field of view. The detected persons are positioned as follows:

1. **Central Area**: There are several people directly in front of you, approximately **76 meters away**. This is quite close, and you should exercise caution as they may be in your path.

2. **Left Side**: To your left, there are multiple individuals also about **76 meters away**. This could mean more congestion on that side, so be careful when navigating in that direction.

3. **Right Side**: There is one person detected to your right, also at approximately **76 meters away**. Make note of this individual, as they may be in your immediate vicinity.

Overall, you are surrounded by people close to your current position. It’s advisable to proceed slowly and carefully, checking for movement or any obstacles as you navigate through this area. If you need to adjust your path, consider moving slightly to the right to create more distance from the group on your left.",0.11595392227172852,,0.3127422332763672,4.49742317199707,4.825002908706665,14,"[{'class': 'person', 'bbox': [398.3206787109375, 405.5155029296875, 509.1346740722656, 532.6217651367188], 'confidence': 0.8295737504959106, 'h_position': 'center', 'v_position': 'bottom', 'position': 'center bottom', 'size': 'medium', 'area_ratio': 0.03303272125644934}, {'class': 'person', 'bbox': [84.87743377685547, 396.18682861328125, 181.24932861328125, 531.6027221679688], 'confidence': 0.7676140666007996, 'h_position': 'left', 'v_position': 'bottom', 'position': 'left bottom', 'size': 'medium', 'area_ratio': 0.03060573670922256}, {'class': 'person', 'bbox': [494.2784118652344, 407.7828063964844, 554.6311645507812, 530.6952514648438], 'confidence': 0.7011167407035828, 'h_position': 'center', 'v_position': 'bottom', 'position': 'center bottom', 'size': 'medium', 'area_ratio': 0.01739705556329151}, {'class': 'person', 'bbox': [213.8145751953125, 396.3359680175781, 275.8395690917969, 532.949462890625], 'confidence': 0.6785286664962769, 'h_position': 'left', 'v_position': 'bottom', 'position': 'left bottom', 'size': 'medium', 'area_ratio': 0.019872071228599904}, {'class': 'person', 'bbox': [279.4291687011719, 434.6022644042969, 376.7409362792969, 532.0426025390625], 'confidence': 0.6453670859336853, 'h_position': 'center', 'v_position': 'bottom', 'position': 'center bottom', 'size': 'medium', 'area_ratio': 0.022237551118374766}, {'class': 'person', 'bbox': [5.633668899536133, 385.55670166015625, 91.83422088623047, 531.6272583007812], 'confidence': 0.5262671709060669, 'h_position': 'left', 'v_position': 'bottom', 'position': 'left bottom', 'size': 'medium', 'area_ratio': 0.029529463605182927}, {'class': 'person', 'bbox': [182.76812744140625, 379.15283203125, 220.2178497314453, 494.5570373535156], 'confidence': 0.442482590675354, 'h_position': 'left', 'v_position': 'bottom', 'position': 'left bottom', 'size': 'medium', 'area_ratio': 0.010135683557106003}, {'class': 'person', 'bbox': [65.85894775390625, 374.291748046875, 130.38951110839844, 527.3837890625], 'confidence': 0.40322673320770264, 'h_position': 'left', 'v_position': 'bottom', 'position': 'left bottom', 'size': 'medium', 'area_ratio': 0.02316865674102955}, {'class': 'person', 'bbox': [373.710693359375, 409.0617370605469, 428.53765869140625, 530.4075317382812], 'confidence': 0.3736693263053894, 'h_position': 'center', 'v_position': 'bottom', 'position': 'center bottom', 'size': 'medium', 'area_ratio': 0.015602770835776266}, {'class': 'person', 'bbox': [350.00250244140625, 362.55615234375, 382.9695739746094, 452.3931884765625], 'confidence': 0.2901439964771271, 'h_position': 'center', 'v_position': 'bottom', 'position': 'center bottom', 'size': 'small', 'area_ratio': 0.0069457412347560974}, {'class': 'person', 'bbox': [0.030333995819091797, 379.7923583984375, 26.754838943481445, 527.9348754882812], 'confidence': 0.27313706278800964, 'h_position': 'left', 'v_position': 'bottom', 'position': 'left bottom', 'size': 'small', 'area_ratio': 0.009284792214799777}, {'class': 'person', 'bbox': [684.7357177734375, 467.8044128417969, 739.9508666992188, 531.68212890625], 'confidence': 0.2710972726345062, 'h_position': 'right', 'v_position': 'bottom', 'position': 'right bottom', 'size': 'small', 'area_ratio': 0.008271617209486397}, {'class': 'person', 'bbox': [390.2357482910156, 366.97845458984375, 440.0115966796875, 458.87152099609375], 'confidence': 0.2556449770927429, 'h_position': 'center', 'v_position': 'bottom', 'position': 'center bottom', 'size': 'medium', 'area_ratio': 0.01072714628466522}, {'class': 'person', 'bbox': [432.8182067871094, 371.63763427734375, 465.9181823730469, 412.7559509277344], 'confidence': 0.25328755378723145, 'h_position': 'center', 'v_position': 'bottom', 'position': 'center bottom', 'size': 'small', 'area_ratio': 0.003191874434308308}]",,,76.68993902439024,175,713,True,,2025-11-24T16:02:04.488920
OUTDOOR_Navigation_ComplexIntersection_BikeLane_PedestrianCrossing.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,"In front of you, there are several important objects that you need to be aware of for safe navigation.

1. **Traffic Lights**:
   - There is a traffic light located **approximately 8 meters ahead** (depth value of 81.00). This is crucial for understanding the traffic conditions at the intersection you are approaching.
   - Another traffic light is positioned **above and slightly to the left**, also at about **8 meters** in distance.

2. **Cars**:
   - There is a car located **about 2.7 meters to your right** (depth value of 27.00). This is a safety-critical object, so please be cautious as you navigate in that direction.
   - There are additional cars detected in the vicinity:
     - One car is **approximately 2.7 meters to your left**. 
     - Another car is located **in the center**, also around **2.7 meters in front of you**.
     - There are other cars to your right and left at varying depths, but they are farther away and pose less immediate concern.

As you move forward, keep your attention on the traffic lights ahead and the cars on either side, especially the one just to your right at **2.7 meters**. Make sure to use caution as you approach the intersection.",0.11042308807373047,,0.5919580459594727,6.157550096511841,6.762037038803101,8,"[{'class': 'car', 'bbox': [507.0784606933594, 394.46917724609375, 591.7479858398438, 422.23785400390625], 'confidence': 0.766495406627655, 'h_position': 'right', 'v_position': 'center', 'position': 'right center', 'size': 'small', 'area_ratio': 0.004850714342219685}, {'class': 'traffic light', 'bbox': [310.99725341796875, 300.7010192871094, 341.2828674316406, 343.1695556640625], 'confidence': 0.6592926979064941, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'small', 'area_ratio': 0.0026535486997122213}, {'class': 'traffic light', 'bbox': [111.05988311767578, 128.41485595703125, 146.9462890625, 203.9572296142578], 'confidence': 0.6070601344108582, 'h_position': 'left', 'v_position': 'top', 'position': 'left top', 'size': 'small', 'area_ratio': 0.0055929894037134}, {'class': 'car', 'bbox': [12.475716590881348, 379.2653503417969, 42.459651947021484, 393.5703125], 'confidence': 0.5948598980903625, 'h_position': 'left', 'v_position': 'center', 'position': 'left center', 'size': 'small', 'area_ratio': 0.0008849092794423246}, {'class': 'car', 'bbox': [505.5970764160156, 394.9545593261719, 565.7496948242188, 420.9322204589844], 'confidence': 0.39457252621650696, 'h_position': 'right', 'v_position': 'center', 'position': 'right center', 'size': 'small', 'area_ratio': 0.003223873517958254}, {'class': 'car', 'bbox': [0.0, 377.6470947265625, 14.255731582641602, 393.16314697265625], 'confidence': 0.3545270264148712, 'h_position': 'left', 'v_position': 'center', 'position': 'left center', 'size': 'small', 'area_ratio': 0.0004563458785763934}, {'class': 'car', 'bbox': [574.2088012695312, 387.4383544921875, 612.0, 420.8417663574219], 'confidence': 0.30092206597328186, 'h_position': 'right', 'v_position': 'center', 'position': 'right center', 'size': 'small', 'area_ratio': 0.0026043832534263177}, {'class': 'car', 'bbox': [266.1833801269531, 374.6797180175781, 291.74383544921875, 398.4310607910156], 'confidence': 0.256425678730011, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'small', 'area_ratio': 0.001252507001816766}]",,,88.2915243117449,199,664,True,,2025-11-24T16:02:11.757450
OUTDOOR_Navigation_ConcreteSidewalk_UtilityPoles_ResidentialStreet.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,"In your immediate surroundings, there is a car detected directly in front of you, approximately 2 meters away at the center. The car is positioned at a depth of 58 centimeters, which indicates it is quite close. 

Please exercise caution as you navigate, as this vehicle is in your direct path. Ensure you are aware of your surroundings before proceeding. If you need to move forward, take careful steps, keeping an eye on the car to avoid any potential collision.",0.08920598030090332,,0.16494011878967285,2.3400487899780273,2.515048027038574,1,"[{'class': 'car', 'bbox': [102.23261260986328, 103.77934265136719, 113.835693359375, 147.43780517578125], 'confidence': 0.5159414410591125, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'small', 'area_ratio': 0.007504780183015047}]",,,83.86214814814815,80,312,True,,2025-11-24T16:02:14.780873
OUTDOOR_Navigation_ModularAccessibilityRamp_Stairs_CommercialBuilding.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,"The scene is currently clear of any detected objects. The mean depth measured is approximately 130 centimeters, which is about 1.3 meters away from you. There are no obstacles or features in your immediate vicinity, and the area appears unobstructed within the depth range of 0 to 255 centimeters.

Since there are no objects detected, you can proceed safely forward. You are free to move about 1.3 meters ahead without encountering any obstacles. Please remain aware of your surroundings as you navigate this space, as the absence of detected objects does not guarantee that the path ahead is entirely clear.",0.06260180473327637,,0.5737349987030029,3.97392201423645,4.554585218429565,0,[],,,130.12558959513171,100,292,True,,2025-11-24T16:02:19.842214
OUTDOOR_Navigation_PedestrianCrosswalk_SuburbanStreet_PersonCrossing.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,"In the scene ahead, there are several important objects that you should be aware of for safe navigation:

1. **Person**: There is a person approximately **1.4 meters ahead** in the central area of your view. Be cautious as you approach this individual.

2. **Cars**: 
   - There are multiple cars located in the area above you (center top), with the closest car being about **3.7 meters ahead**. This car might be in motion, so please stay alert.
   - Additional cars are positioned towards the left top, with distances ranging from **3.7 to 3.9 meters ahead**. Again, be cautious of these vehicles as they could pose a risk.
   - There are also cars towards the right top, with the furthest being about **3.9 meters ahead**.

3. **Truck**: There is a truck close to the right top, situated approximately **3.8 meters ahead**. This vehicle may also be in motion, so maintain awareness of its position.

4. **Backpack and Handbag**: Both the backpack and handbag are approximately **1.4 meters ahead** of you, in the same central area as the person. Ensure you navigate carefully around these items.

As you move forward, prioritize avoiding the person and the vehicles, especially the cars and truck in the center and top areas, as they are closer and may pose safety risks.",0.08059000968933105,,0.29885101318359375,8.61118197441101,8.919782161712646,11,"[{'class': 'person', 'bbox': [800.9732666015625, 356.8644714355469, 1024.5810546875, 935.4140625], 'confidence': 0.884186863899231, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'medium', 'area_ratio': 0.048525201612903225}, {'class': 'car', 'bbox': [1092.0836181640625, 298.38079833984375, 1393.28173828125, 439.3344421386719], 'confidence': 0.8767921328544617, 'h_position': 'center', 'v_position': 'top', 'position': 'center top', 'size': 'medium', 'area_ratio': 0.015924595895067516}, {'class': 'car', 'bbox': [749.4083251953125, 290.52044677734375, 937.078125, 392.1791076660156], 'confidence': 0.8591747879981995, 'h_position': 'center', 'v_position': 'top', 'position': 'center top', 'size': 'small', 'area_ratio': 0.0071561364462209304}, {'class': 'car', 'bbox': [893.7131958007812, 300.1358947753906, 1124.377685546875, 420.1738586425781], 'confidence': 0.748301088809967, 'h_position': 'center', 'v_position': 'top', 'position': 'center top', 'size': 'medium', 'area_ratio': 0.010385782480776444}, {'class': 'car', 'bbox': [427.5914306640625, 274.3702392578125, 493.89697265625, 346.05975341796875], 'confidence': 0.7406489849090576, 'h_position': 'left', 'v_position': 'top', 'position': 'left top', 'size': 'small', 'area_ratio': 0.0017829752848368343}, {'class': 'car', 'bbox': [93.54495239257812, 285.7172546386719, 361.5061950683594, 430.0748596191406], 'confidence': 0.6287476420402527, 'h_position': 'left', 'v_position': 'top', 'position': 'left top', 'size': 'medium', 'area_ratio': 0.01450946818735934}, {'class': 'truck', 'bbox': [1307.361083984375, 292.65679931640625, 1763.8460693359375, 494.5146789550781], 'confidence': 0.4776911437511444, 'h_position': 'right', 'v_position': 'top', 'position': 'right top', 'size': 'medium', 'area_ratio': 0.034563050918979744}, {'class': 'backpack', 'bbox': [840.9231567382812, 444.2362976074219, 1021.1603393554688, 690.41748046875], 'confidence': 0.36024004220962524, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'medium', 'area_ratio': 0.016643287286665417}, {'class': 'handbag', 'bbox': [833.6107177734375, 421.5956726074219, 1019.9182739257812, 691.6026000976562], 'confidence': 0.35603851079940796, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'medium', 'area_ratio': 0.018868841722149286}, {'class': 'car', 'bbox': [203.7200469970703, 289.5635070800781, 363.48516845703125, 421.8095397949219], 'confidence': 0.3503422737121582, 'h_position': 'left', 'v_position': 'top', 'position': 'left top', 'size': 'small', 'area_ratio': 0.007925094799090397}, {'class': 'car', 'bbox': [1303.918701171875, 292.5610046386719, 1632.4190673828125, 490.4791564941406], 'confidence': 0.2504991292953491, 'h_position': 'right', 'v_position': 'top', 'position': 'right top', 'size': 'medium', 'area_ratio': 0.024387165639066018}]",,,102.17514703675918,214,758,True,,2025-11-24T16:02:29.269695
OUTDOOR_Navigation_StonePatio_CurvedStairs_MultiLevelAccess.jpg,outdoor,depth,yolov8n,gpt-4o-mini,YOLOv8N+Depth-Anything+gpt-4o-mini,"In this space, you are surrounded by several items that you need to navigate around safely. Here’s a detailed description of your surroundings:

1. **Chair**: There is a chair located approximately **0.53 meters ahead** of you, slightly to the center. Be cautious as you move forward, as this chair is close enough that you could easily bump into it.

2. **Bench**: Directly ahead, you will find a bench positioned about **0.52 meters in front** of you, also near the center. This is very close to the chair, so make sure to navigate carefully to avoid collision.

3. **Potted Plants**: There are five potted plants around you, all of which are positioned at different spots:
   - One potted plant is located approximately **0.42 meters to your right**, which may be in your direct path if you move slightly to the right.
   - There are additional potted plants positioned at various distances to the left and right, primarily around the center area. The closest ones are generally within **0.40 to 0.57 meters** from you.

As you navigate, remember to maintain awareness of these objects, especially the chair and bench right in front of you. They are close enough that you should take care to avoid them as you move through this space.",0.07510924339294434,,0.6210727691650391,5.518703937530518,6.151686191558838,7,"[{'class': 'chair', 'bbox': [704.2328491210938, 273.17486572265625, 783.0034790039062, 374.9718933105469], 'confidence': 0.7066161036491394, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'small', 'area_ratio': 0.008352725219726562}, {'class': 'potted plant', 'bbox': [795.5650634765625, 319.0823669433594, 889.3065795898438, 390.81524658203125], 'confidence': 0.568809986114502, 'h_position': 'right', 'v_position': 'center', 'position': 'right center', 'size': 'small', 'area_ratio': 0.007004530334472656}, {'class': 'potted plant', 'bbox': [837.0382080078125, 159.39659118652344, 889.6357421875, 225.76882934570312], 'confidence': 0.5198715329170227, 'h_position': 'right', 'v_position': 'top', 'position': 'right top', 'size': 'small', 'area_ratio': 0.003636475118001302}, {'class': 'bench', 'bbox': [703.7062377929688, 274.0867919921875, 782.39599609375, 373.8730163574219], 'confidence': 0.48169639706611633, 'h_position': 'center', 'v_position': 'center', 'position': 'center center', 'size': 'small', 'area_ratio': 0.008179326883951822}, {'class': 'potted plant', 'bbox': [124.64086151123047, 616.9698486328125, 332.17877197265625, 791.423583984375], 'confidence': 0.39536210894584656, 'h_position': 'left', 'v_position': 'bottom', 'position': 'left bottom', 'size': 'medium', 'area_ratio': 0.037714335123697915}, {'class': 'potted plant', 'bbox': [215.41195678710938, 251.14080810546875, 293.4453125, 427.5971374511719], 'confidence': 0.37704116106033325, 'h_position': 'left', 'v_position': 'center', 'position': 'left center', 'size': 'medium', 'area_ratio': 0.01434320780436198}, {'class': 'potted plant', 'bbox': [225.9631805419922, 286.18994140625, 290.728271484375, 408.290283203125], 'confidence': 0.27841830253601074, 'h_position': 'left', 'v_position': 'center', 'position': 'left center', 'size': 'small', 'area_ratio': 0.008237333170572916}]",,,89.43942604166666,210,559,True,,2025-11-24T16:02:35.923696
TEXT_AccessRules_PoolGateSign_RegulatoryText_ApartmentComplex.jpg,text,ocr,yolov8n,gpt-4o-mini,YOLOv8N+EasyOCR+gpt-4o-mini,,,,,,0.11589193344116211,0,,,,,,,False,EasyOCR SSL certificate issue: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)>. Please fix SSL certificates or use alternative OCR.,2025-11-24T16:02:36.546683
TEXT_CarDashboard_InstrumentCluster_WarningLights_ActiveDisplay.jpg,text,ocr,yolov8n,gpt-4o-mini,YOLOv8N+EasyOCR+gpt-4o-mini,,,,,,0.061187028884887695,0,,,,,,,False,EasyOCR SSL certificate issue: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)>. Please fix SSL certificates or use alternative OCR.,2025-11-24T16:02:37.113739
TEXT_ChalkboardMenu_HandwrittenCoffeePrices_CafeDrinks.jpg,text,ocr,yolov8n,gpt-4o-mini,YOLOv8N+EasyOCR+gpt-4o-mini,,,,,,0.060617923736572266,0,,,,,,,False,EasyOCR SSL certificate issue: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)>. Please fix SSL certificates or use alternative OCR.,2025-11-24T16:02:37.681249
TEXT_MenuBoard_RestaurantPricing_MultipleSections_MountedSign.jpg,text,ocr,yolov8n,gpt-4o-mini,YOLOv8N+EasyOCR+gpt-4o-mini,,,,,,0.06292605400085449,0,,,,,,,False,EasyOCR SSL certificate issue: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)>. Please fix SSL certificates or use alternative OCR.,2025-11-24T16:02:38.251729
TEXT_Navigation_SupermarketEntrance_KrogerFacade_WayfindingSign.jpg,text,ocr,yolov8n,gpt-4o-mini,YOLOv8N+EasyOCR+gpt-4o-mini,,,,,,0.06213092803955078,0,,,,,,,False,EasyOCR SSL certificate issue: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)>. Please fix SSL certificates or use alternative OCR.,2025-11-24T16:02:38.820988
TEXT_OpenBook_PrintedParagraphs_YellowedPaper_SpineCurvature.jpg,text,ocr,yolov8n,gpt-4o-mini,YOLOv8N+EasyOCR+gpt-4o-mini,,,,,,0.06025099754333496,0,,,,,,,False,EasyOCR SSL certificate issue: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)>. Please fix SSL certificates or use alternative OCR.,2025-11-24T16:02:39.388037
TEXT_RetailShelf_CandyBarProducts_PricingLabels_DenseDisplay.jpg,text,ocr,yolov8n,gpt-4o-mini,YOLOv8N+EasyOCR+gpt-4o-mini,,,,,,0.06692814826965332,0,,,,,,,False,EasyOCR SSL certificate issue: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)>. Please fix SSL certificates or use alternative OCR.,2025-11-24T16:02:39.962107
TEXT_TimesSquare_DigitalBillboards_Night_AdvertisingDensity.jpg,text,ocr,yolov8n,gpt-4o-mini,YOLOv8N+EasyOCR+gpt-4o-mini,,,,,,0.07217836380004883,0,,,,,,,False,EasyOCR SSL certificate issue: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)>. Please fix SSL certificates or use alternative OCR.,2025-11-24T16:02:40.542381
TEXT_WeatheredWarningSign_NoParking_Roadside_FadingPrint.jpg,text,ocr,yolov8n,gpt-4o-mini,YOLOv8N+EasyOCR+gpt-4o-mini,,,,,,0.0645298957824707,0,,,,,,,False,EasyOCR SSL certificate issue: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)>. Please fix SSL certificates or use alternative OCR.,2025-11-24T16:02:41.113104
TEXT_WoodenCrate_StencilText_BAKERAndCo_VintageCocoa.jpg,text,ocr,yolov8n,gpt-4o-mini,YOLOv8N+EasyOCR+gpt-4o-mini,,,,,,0.07093501091003418,0,,,,,,,False,EasyOCR SSL certificate issue: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)>. Please fix SSL certificates or use alternative OCR.,2025-11-24T16:02:41.688925
